"Avg. Area Income","Avg. Area House Age","Avg. Area Number of Rooms","Avg. Area Number of Bedrooms","Area Population","Price","Address"
"59042.577062216","7.2486783476259","6.4396511088084","4.5","33182.436276467","1029439.2338633","85315 Jason Junctions
Katherinestad, MH 96677-4715"
"76650.590365396","3.4130449594781","7.0153395500326","6.08","36333.952847767","828120.95498882","911 Bean Spurs
New John, MO 60974"
"59912.823904479","6.7443192158153","5.8062655548955","2.02","38092.927604245","985283.88155783","9936 April Plain
South Robert, AR 47420-4991"
"69544.128172335","5.2958642013557","6.1435451980185","4.29","27071.529029682","879062.59070736","2114 James Oval Apt. 035
Bryanburgh, AR 85968"
"56588.236919935","4.9316038737151","5.2304512739778","4.32","38132.46448382","609402.77525489","1214 Dennis Skyway
East Pamelastad, HI 95893"
"66269.512768585","6.8266841835804","8.1915026324097","3.26","18114.575217603","1168859.1171822","13878 Lori Points
Butlerberg, AZ 93348-9767"
"74890.936122362","6.9613548488227","6.9990449672795","2.3","25333.870846738","1307506.5650692","186 Bradley Locks Suite 428
Mccannview, IL 91770"
"71053.691958116","7.0051522176029","7.4459038656482","6.48","29359.205165938","1357250.571257","096 Thompson Land Apt. 282
Gutierrezside, MH 02278"
"60721.095730819","6.4409541526802","6.9424461442345","4.2","29978.659090138","1181630.6251696","793 Landry Mountain
South Shannon, PA 26333"
"70204.386249562","6.365004743609","6.4949665504615","4.11","38773.094068791","1294615.0077462","035 Murray Greens Suite 071
North Richardstad, ND 69006-6808"
"62347.250849254","4.4595324322282","7.4081459572671","5.42","37499.005495723","911656.10529778","953 Owens Brook
West Jonathan, AZ 20829"
"73688.593971017","6.263320554462","7.5760340145153","3.42","30994.799892814","1149327.6559655","USNS Smith
FPO AA 61423-8670"
"45685.249920507","5.3424681596206","8.09367208019","5.02","30345.590159275","867714.38384905","708 Murray Motorway Suite 993
Adamhaven, FL 90718"
"70689.364338732","5.8652463855593","6.4629004646349","3.29","21350.099745627","973068.55703495","PSC 7179, Box 6714
APO AA 57159"
"74510.790360064","5.8302401951424","7.9303932661732","5.19","9579.0717821913","1084408.4399536","0543 Michele Spring
Gouldville, ND 34180-6287"
"98468.253641116","7.0353833947611","6.6292334504633","3.05","50676.312403938","2275455.3055324","USNV Hoffman
FPO AA 45311-5701"
"69275.047292279","6.1313261674544","6.2504476842796","2.5","40144.750605601","1233205.1955834","31046 Aaron Ways
Bryantown, AL 26462"
"65969.707035708","7.3259756220495","8.0209655065424","4.09","61772.756809729","1906024.636485","6609 Andrew Extension
Emilyland, MP 55694"
"65897.661570333","6.1553381768228","6.5201196239246","3.01","49667.6063724","1412626.5187418","474 Mckinney Underpass
Lake Andreaview, CA 16833"
"72110.504988219","6.9897118984701","7.0502419688811","5.33","23411.945541614","1208761.0558372","952 Richard Spring Apt. 574
Moniquemouth, WA 18628"
"82069.660602132","5.4914193876764","6.3681129079023","2.38","47005.496806242","1710924.3665235","547 Ashley Knoll Apt. 840
North Veronica, LA 13077-7129"
"47422.745824962","5.8915065800259","5.3365346812909","2.16","42771.405979931","750119.7266123","08059 Bailey Fort
Sandovalland, NJ 68704"
"71713.798262828","6.4464376675218","7.8452403952024","6.15","26861.133360088","1361828.8480482","5672 Barton Port
Gonzalesborough, PR 77884"
"42348.162459915","6.7917010230989","8.3864850356716","6.41","33609.694664088","904785.16315604","329 Duke Rest
South Juanport, GU 60058"
"61393.050114789","4.3861797838028","7.8672555873472","6.33","44258.901934699","980141.21910767","PSC 0015, Box 2446
APO AP 94869-0746"
"63783.531301347","5.6798804561291","6.4299971205184","2","32620.407322138","798254.22454444","2277 Cody Island
Lake Frank, NJ 80726-0483"
"59803.153710086","6.7141724101662","6.9086283088368","4.05","30788.303909678","1026505.8205659","5262 Dean Divide
Billyland, FL 74609"
"92201.214325386","5.2351655605417","6.4512139992257","4.03","45452.280277938","1692335.9636188","4931 Kristin Cape
Christineburgh, ND 06300"
"75967.135084671","5.9393696892617","6.1116584224645","2.32","38897.091583521","1405505.2437014","6395 Bruce Passage
New Michelle, AL 72494"
"61300.281275997","5.7644345183331","7.1114510002424","3.35","33922.632977266","946182.05017663","1174 Jessica Mill Apt. 360
Port Mariafort, NV 90740"
"77695.004962736","6.7205021350379","6.3094156196446","2.34","42122.535145251","1723775.014118","71136 Elizabeth Parks
Watkinsshire, NE 69474-2127"
"66764.398451792","5.0981172763514","8.6462490136758","6.18","28467.21144172","1238406.189784","0748 Richard Lodge
East Mary, NM 61589-8091"
"56734.15695289","6.5078467065849","7.572747246685","6.45","35452.591508687","1317160.4026229","243 Singh Course
Hodgeston, WA 03755"
"66138.172820135","5.446190937578","7.1779241110787","4.42","40675.798366351","1155752.7447403","02787 Arthur Plain
Wernerbury, IL 60921"
"48747.155049907","6.1884411223957","8.8475070249651","5.49","31266.901851471","1040086.664081","8172 West Gardens
Kevinshire, MD 69882"
"73101.218640401","4.6401850311804","7.3851251782386","6.32","39998.462639656","1266947.2639766","92604 Mcintyre Ridge
East Kelseyport, DE 66874-2943"
"69248.807735612","5.6454798461611","6.6997685102995","3.5","57771.29234618","1422230.960124","1500 Brandon Green
South Julia, NM 84899"
"49825.848845636","6.358266692722","8.384392014903","6.15","46399.809594079","1224778.622797","4405 Smith Harbor
Port Margaret, GU 67322"
"67557.221849736","6.0361302241818","6.1938354626933","2.49","18468.814190665","973096.35817758","2713 Flynn Port
Bentleyshire, IN 06799-9053"
"59047.802679726","4.9541214753492","7.5337334194786","3.36","26365.145089537","512252.80350649","0585 Lee Park Suite 358
Dannyland, DE 84315-4350"
"60889.389648634","6.1057444892365","6.4105088786788","3.47","32997.63893205","906419.31790213","4199 Jasmine Burg
Deannafort, AL 94097-4514"
"75409.224381898","4.8579135514226","7.3273486469022","3.32","33413.265678239","1114667.2494865","771 Donna Ports
Davidville, NE 67388"
"60770.074307885","6.6958387810255","6.982130878816","2.07","38047.130382313","1278365.7674918","1529 Mary Flats
East Amberberg, NY 70047-7365"
"92106.803866296","6.3056819286203","6.7514350348656","4.1","32483.359090712","1720670.8768428","50504 Mary Neck Suite 023
Johnberg, CO 27193-0079"
"77256.683296989","6.3160321810381","7.3770087667122","4.35","31886.710202994","1534295.1950127","737 Regina View Apt. 523
South Markberg, NE 49825"
"69071.899360029","5.7990681876355","7.0815386879589","3.12","32106.894756137","1066040.7886573","21685 Jake Pike
Geneshire, GU 25597-6641"
"79817.665761431","6.0194748638035","8.0737865106617","5.41","31765.901385297","1428399.0021391","PSC 3949, Box 6921
APO AE 76349"
"85172.829093599","3.9448637420903","5.5130403694265","2.17","26018.015641643","855423.9840217","422 Louis Road Suite 452
Heathermouth, VA 53491-4837"
"63765.46965582","4.8338124446328","5.9111764113613","2.2","44863.714978835","853084.15220688","5595 Nguyen Shores
Watkinsbury, OH 29757-3635"
"71028.175896167","3.8958310962558","6.6237757139777","2.5","43922.630171675","934610.39533488","3757 Price Rue
East Colin, MD 62622-8672"
"82681.236842188","6.2105056242021","7.9380678470881","3.4","30054.86206297","1571781.5933352","Unit 5870 Box 7773
DPO AA 32148"
"49435.535834113","6.5373644642581","6.0525182548905","3.34","43441.996432017","927163.81194845","289 Becky Flats Apt. 257
West Kara, IL 19071-5078"
"69139.683220112","6.5310298396536","6.7945718590846","4.49","29683.809105349","1227568.9580228","458 David Gardens
South Russellside, MN 47598"
"52642.479882319","3.9214767939346","7.1640725835749","4.46","50133.015083587","671802.0395153","39214 Jason Street
East Danielle, NY 02125"
"88345.959784209","6.7277004480246","5.7833623877393","3.06","41216.264157754","1705918.17951","46067 Diane Shoal Suite 965
Lake Mark, VT 89656-1372"
"70558.839068657","5.9213296154423","7.5891879283399","5.43","24867.497639902","1198915.9428204","340 Savannah Rapid Apt. 911
New Chelseaville, SD 39482"
"55242.588681436","5.9221707824127","7.874598832698","4.29","48812.884007934","1230097.450945","USNS Martinez
FPO AP 84604"
"50802.666147054","6.799144502419","6.9113581541458","4.18","23725.782710989","764635.99792831","181 Peterson Vista
Gonzalezview, WY 90756-4263"
"79700.742551987","6.1591660079934","8.6692636452027","6.38","31348.740984316","1553854.4342","429 Leslie Circle Apt. 738
Brookefort, OH 61661-9485"
"68400.241748048","5.6585859027103","6.7217139141379","3.2","51988.703529971","1451930.631286","5116 Diamond Port Apt. 805
Petersonview, MT 95861"
"59107.287584653","7.1090897746746","6.445233612205","2.29","37556.107485759","1063491.8102204","03274 Matthews Summit
North Lisa, AZ 80100-6646"
"71650.459399044","6.5398501647145","6.5727022626449","4.03","33925.42448864","1226180.7679892","0927 Sharon Island Apt. 806
Shannonfurt, IA 29955"
"51168.428594576","7.5117303498369","7.0833263482005","3.1","30369.193120204","1220987.0020716","041 Amanda Port
West Davidfurt, NE 83057-8557"
"82635.339237731","6.4041515376431","7.0688955694703","6.48","33770.244520664","1480227.5472434","4163 Brooke Village
Jonathanmouth, OK 18359"
"76126.010265046","6.7097210489701","5.3884627846189","4.48","51054.515914623","1641873.9662868","41652 Derek Islands Apt. 144
South Andrew, VT 91988"
"83319.996158651","6.2394607612919","6.1258585723515","3.03","31552.544209314","1262963.8612687","81551 Carla Drives
West Kaylastad, WY 42793-0307"
"85468.530961151","4.7395727758103","7.0228627546483","5.43","46505.788303012","1444572.9714972","30334 Maria Port Apt. 948
Averyshire, MS 98224"
"81665.578346466","5.565925802408","6.0457493596609","4.35","34753.882892167","1358983.4704787","140 Castaneda Hills Suite 975
East Bethany, AR 46807-8183"
"74385.137895067","3.6132253686729","6.0792723015873","2.07","20951.347872287","635530.84488606","895 Valerie Bypass Suite 510
Harrisonton, NH 97852"
"86818.068756417","5.9997915255258","6.2404972951414","3.11","41440.433826185","1670183.1679805","94173 Garcia Underpass Suite 047
South Richard, NJ 83173-9962"
"63911.61637075","5.7301496370443","6.8452867547142","2.43","15576.445022405","841236.16763426","18224 Michael Island Suite 910
Port Danielburgh, AZ 34355"
"84095.889477783","6.2175329417024","8.0391144986786","3.11","21330.988935894","1581865.5587473","757 Daniel Fort
South Lori, NV 10326-1054"
"58435.259411301","6.9262197668572","7.830090671276","3.02","61205.814783484","1841495.5078849","6511 Stacy Inlet Apt. 152
Kennethstad, PR 56385"
"78229.554740577","5.7651375222537","6.308682062163","4.16","60747.204478928","1891398.255823","744 Collins Extensions
Nicholasborough, MS 76961"
"78160.308433287","6.9401204052267","7.9315395381702","5.43","39984.958207675","1832230.0927365","49501 John Rapids
Buckborough, ID 73832"
"72757.633355648","4.045025219335","7.5706221625662","6.35","39088.399402626","1062095.4676267","8954 Jenkins Isle
North Douglasfort, MO 52507"
"48125.481011818","7.4498278213465","6.4521371152278","4.42","40090.908356892","970044.66564007","85920 Freeman Inlet Apt. 313
Robertsonstad, MI 36075-5741"
"76883.4865005","7.3866913775055","7.4399542405859","3.04","26262.507332673","1528900.8563697","549 Mccoy Forges Apt. 808
Rojasside, KY 46664"
"69266.087427289","5.8919464073151","7.1483138970694","3.4","37180.500358544","1107159.7806059","3505 Daniel Landing
Ariasland, SD 52630-5212"
"71445.084579181","6.1022874427287","8.2557741571252","3.1","24318.530113099","1300031.2303332","76586 Richard Lodge Apt. 408
Chandlerport, TX 40049"
"77467.770706305","5.7795833199481","5.939874980509","4.26","43628.954812453","1547737.0017004","6234 Anderson Drives
North Madelineland, MN 85905-7927"
"78578.343418555","3.2417159800155","8.1009315939132","4.19","35399.90747636","1248741.8646745","72180 Valenzuela Rest
Robertsfort, VA 90251-7664"
"58909.313436432","5.7142931197221","7.7039204540457","6.38","40865.817887969","1205568.3665622","USS Ellis
FPO AA 53370-1758"
"67270.839744585","4.6143165778423","7.3500195040339","4.5","33036.303343728","993637.08973027","USNS Gates
FPO AP 00484"
"76908.237421009","6.1052209719547","8.1813463205764","4.4","51630.42482343","1813856.3141207","765 John Falls Apt. 380
South Kathrynshire, IN 61674-7121"
"81272.395583511","7.1239670240201","7.1699497022562","3.33","44406.455514954","1822438.4199048","0479 Todd Prairie
New Kimberlybury, MH 04334"
"72827.490790042","5.1387961424832","8.7450892076999","5.32","14931.270110346","1166925.1461488","908 Solis Curve Apt. 755
Elizabethton, MN 84599-0578"
"69396.358279721","4.8428484887005","6.3011453657131","4.17","34932.291232954","952439.66215709","791 Kim Row Apt. 381
East Jacobmouth, FM 47798"
"75299.612565615","8.176696666772","5.3322645679177","3.01","34129.241792942","1659100.1242864","18940 Davis Point Suite 046
Melissahaven, LA 78621"
"75258.780579888","6.7209855989112","5.588733070014","4.32","37245.943731157","1181995.4305048","2796 Anne Drive
North Kristinberg, AZ 79448"
"71322.713251085","6.3082951923723","6.4864058236427","2.47","25948.644213562","1124042.948098","514 Soto Plain Apt. 353
Sarabury, IL 71896"
"64429.984778192","6.4369748672511","7.4793707224259","3.31","39055.822285719","1219637.3665189","42781 Herrera Court Apt. 072
North Ian, GU 91772-9544"
"63797.578520668","5.6895640634545","7.3056679721858","4.38","26094.905575758","867082.8427608","34363 Joshua Ville Suite 813
Cochranchester, PR 09069-3135"
"70333.460475056","5.7589224282319","6.5313348470459","4.05","44795.53111294","1385978.9841198","PSC 1222, Box 3820
APO AP 48458"
"49345.424446427","6.2767235430624","8.1239899157628","5.04","15113.587197383","725040.89595474","2178 Kelli Estate Suite 805
South Nicholaschester, NY 47584-5955"
"56073.892443105","6.5767329872177","6.9590556037917","4.4","64149.680213091","1409762.1194903","95985 West Expressway Apt. 355
Edwardsstad, KS 99645"
"68419.332498803","5.8695627375455","7.5508731921618","6.08","30464.257218144","1036704.6914585","030 Curtis Summit
North Rebecca, MP 93095-5357"
"69654.355012754","3.5948301256117","8.0738478843755","3.48","27022.759179855","717273.18525768","940 Kelsey Light Suite 026
Beckstad, GU 27370-7423"
"96901.081505932","4.6979979068854","8.3177746788514","4.1","32824.796656099","1642478.7356564","8054 Smith Underpass
Lake Brian, ID 44748-2012"
"49160.304110689","5.0781840361044","7.9926450429145","6.13","28382.706694425","585440.43144771","927 Robert Isle Suite 381
New Karen, MD 94991-2002"
"48498.14027439","5.1278256551708","8.7370251487841","3.04","30749.644393288","602209.57504713","944 Emily Keys Apt. 888
New Markshire, CA 98115"
"73112.848188304","6.6769424542959","6.9371600865014","2.41","32126.772396653","1340227.2768823","833 Price Wells Apt. 828
Port Timothy, MS 28892-5598"
"57190.757547548","5.5925523027732","8.3992232578175","4.19","45340.781887789","1430051.0884879","948 Rush Row Apt. 811
West Brian, IN 80835-6955"
"67775.546423238","5.049142026444","7.8452496221307","3.17","38345.581082792","1101120.2587428","8601 Tyler Shore Suite 395
Hoopermouth, OR 94949-4346"
"52599.086662782","6.6411461196923","8.4404301485798","3.03","31590.385334992","897223.43468111","56740 Joshua Fort Apt. 838
New Jenniferhaven, IL 37913"
"66655.966446833","6.3772772288443","6.9693308187881","4.35","36142.967988223","1409318.5774674","900 Chase Mission
North Lisa, NY 95640-6024"
"64635.457645889","5.1681050796378","7.6068409043366","3.38","37866.632264812","1226067.3141602","9657 Russell Fords Apt. 246
Kennedymouth, CO 46084-1358"
"87272.093392858","5.0258658541983","7.1847653232997","5.39","7522.3331376724","910099.6440482","20887 Kevin Estates
Amandamouth, LA 65867-3535"
"77223.307592018","6.2391968569656","7.3905819809236","3.49","36454.298656933","1492009.5628503","9753 Benjamin Extensions
Edwinberg, DC 77337"
"74420.052544142","6.5912879184211","6.5002934414517","2.42","40250.887242703","1555806.0417972","2856 Frank Pine
East Johnhaven, WV 12578-5561"
"73611.688631211","4.7564460263294","7.7665071239225","4.23","38294.075979039","1487855.5379645","827 Christina Divide
New Tanya, MO 26789-8710"
"63320.138207068","6.4009707825893","7.958761780177","3.44","22076.153164082","995144.10658325","4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155"
"82383.028990809","6.7678891989776","5.0048094733118","4.36","28614.539710202","1151006.0775278","403 Christina Point Suite 032
Christopherbury, VA 89556-8621"
"93876.42899812","6.2956787508326","7.2595678334085","6.1","29096.519015756","1760880.4475073","533 Marcus Isle
Port Andrewland, OH 79835"
"62717.682888979","6.0224555741004","6.016158610543","2.01","38535.666603735","1067000.3494773","5750 Ford Extension
Stacyhaven, CT 82973-2072"
"84366.444818156","4.4056044305328","7.4204910280628","6.12","48150.253795912","1430796.7625698","1896 Jenkins Rue Apt. 467
Kylehaven, RI 92088"
"77208.640231797","4.8049142974114","6.951254520819","2.08","28550.481299868","981753.23840837","02802 Hahn Causeway
Lake Melissa, DC 18071-0272"
"77177.447384413","3.9702443565708","5.8009031888392","3.1","52057.054409578","1102516.5838414","4491 Giles Corners Suite 728
Mooreview, NJ 52329-7519"
"80770.675649902","6.1877041529535","6.3107094502209","4.33","31518.008191433","1334377.3074136","743 Patrick Ridge Apt. 072
Larryview, NE 78592-5823"
"72915.040252849","5.4667416279791","7.1289048730344","5.06","42030.421240953","1395218.5802629","4499 Tammy Pine
West Craig, MI 65307"
"64826.865351259","5.5924022645926","7.1549861263205","3.29","36342.714759053","1227167.4076018","3176 Mary Pass
Port Stephanieberg, ND 56793"
"79575.250436711","5.2337854470641","5.8601123743796","2.11","43679.484825567","1315568.1643761","978 Robles Knolls
Brewerborough, PW 55563-5751"
"75302.111424468","6.2952606576212","8.4826988413982","6.4","33424.427501","1643338.9927175","219 Travis Avenue
Bushhaven, ME 65662"
"76942.507014962","5.2401030405275","8.6227844627996","6.45","28717.961334052","1354417.5627576","94779 Brenda Knoll Suite 885
Dunnmouth, MS 94475-9810"
"70627.735898285","5.6960166245279","5.4075232688259","4.16","41602.023737916","1273868.0636587","6892 Wallace Run Apt. 814
South Donshire, MD 97169"
"65081.584048389","5.4335701312277","9.2125183524614","5.14","37594.493457958","1343824.2151443","6628 Katherine Meadows Suite 009
Port Brittanyside, CT 81118"
"72752.216391067","5.2037911070273","5.5779424627183","2.03","29034.319963511","692229.46549765","USNV Clark
FPO AA 65570-1981"
"72099.665390361","5.5460654298743","6.4666452544803","3.41","36902.145389855","1411054.3169407","636 Smith Greens
Alexland, AK 05521"
"51747.915197818","6.6485480920545","6.2127000187612","4.41","29749.622793954","832475.18901532","908 Cruz Mill
Blanchardmouth, PA 23824"
"56815.74332168","6.9138987358119","5.4079746272787","2.01","35516.409893987","1076334.1025455","6142 Escobar Harbor Suite 967
Michaelview, AS 63065-8757"
"60584.413776117","6.5645736949803","7.451735852935","3.44","46635.769639959","1309829.9356108","543 Sara Garden
Crystalshire, NE 46964-3440"
"80238.585160963","4.9909937139977","7.0173043239879","3.22","34271.102344188","1130844.0293627","9419 Sanders Loaf Apt. 390
South Davidchester, MP 66624-2587"
"60062.695633719","4.1691371682751","7.3835028414915","3.24","45347.932064102","784503.35791889","0612 Erin Fort Apt. 991
Davidton, RI 02859"
"76339.623345004","5.2190486283472","8.1852368613352","3.32","45735.187210479","1378399.1090639","99129 Kevin Hollow
Donnamouth, UT 61678-5704"
"60319.431507664","6.6643883020334","7.2476875154079","4.38","33337.765376992","983537.51077923","388 Wilkerson Mills Suite 408
Leeberg, RI 43961-2060"
"91083.569081186","5.5549737866073","7.1293009058844","5.47","41734.832657301","1737981.5298356","9790 Laura Trafficway Suite 464
Alexisside, LA 24093"
"73327.764941274","5.4859745819454","7.3871258334335","5.28","41378.876731312","1314359.4543807","058 Anthony Port
Christopherstad, SC 07665-9037"
"54236.696249062","5.6439106899594","8.4731993256274","3.27","65857.933322234","1372969.3107494","20665 David Well
Phillipsshire, WV 17695"
"54726.703474056","5.6844732578541","6.9246290462214","4.41","38582.558012518","998855.57991274","18815 Denise Heights
Port Matthew, TX 85582"
"61247.331901826","6.0825230816151","6.9187383088055","2.04","61075.602181306","1473540.7599385","21942 Robert Ranch Suite 773
Port Sonia, MO 99587-6354"
"74551.972984084","6.8933167438443","7.5046918392822","6.18","44843.195518343","1816217.0069767","9875 Moore View Apt. 474
New Joseph, MH 70496"
"56962.448313625","6.3485948540106","6.0556849807348","3.16","43181.513065789","1127082.1989418","0743 Reed Lakes Suite 463
Vincentfurt, MS 65562-5283"
"59665.573419431","6.6929471500011","7.3775523716935","3.14","48128.957384063","1427832.1206591","USNS Dyer
FPO AP 88305-9187"
"72353.580954825","4.6785043322559","7.5942624553611","6.06","15395.059920746","959243.60844873","912 Donna Junctions
Vaughanview, OR 53056"
"55101.854775194","5.0488112728301","8.521505522399","5.32","41219.321486912","1202452.7282115","584 Grant Knoll
Tracyville, MS 25650"
"62472.158579504","6.7045117017078","7.6651734581195","6.48","37618.676554063","1463442.908287","630 Holmes Forest Suite 327
Andersontown, CO 15518-2545"
"79020.647160839","4.2156713993711","6.2556748843068","2.02","34405.481560952","1120851.51942","46937 Turner Skyway Suite 520
Deanstad, AK 34864"
"56402.542811074","3.1448941915388","8.0753088145272","5.23","29689.695810675","696467.16993791","97355 James Tunnel
Salinasstad, VT 17324-5801"
"61056.145426856","4.1442915254672","8.4600938052719","5.03","18606.659042196","631656.47458267","47560 Nichols Corners
Onealmouth, DC 36119"
"55558.465755508","6.7919127966803","7.1972550382156","6.11","56250.464404144","1366988.2351682","0259 Adams Lodge Apt. 351
Sheriberg, HI 10612-0102"
"89760.917856362","6.0805952296825","7.0020239439676","6.06","54061.258684089","1919053.5269471","25908 Jennifer Views Apt. 583
East Nicholasburgh, MI 59539"
"55529.90658436","6.8218614062253","9.0247924062258","4.05","45008.24223988","1460341.0111764","10469 Stacey Plaza Suite 263
Arnoldshire, AZ 57893-5832"
"75534.279478129","4.5450269521512","7.0960197557369","6.46","27730.74930656","935488.6064948","43020 Owens Glen Apt. 024
Marychester, SC 97268"
"73265.999342296","4.6681634743541","5.7081191927223","4.12","30667.234759489","896246.14622435","925 Valenzuela Cliff Apt. 431
East Adrian, MT 52071-0639"
"61611.751784262","5.9944791209261","7.0091285936411","3.34","18947.558345574","894203.57154593","066 Eric Stream
East Ashley, MA 15550-6377"
"66790.960331615","5.5557808455137","7.3727648267597","6.22","47064.022961283","1353729.5333489","39369 Beck Curve Suite 178
Kimberg, VT 29232"
"69604.521769652","5.4879531351538","7.7260519917155","4.34","41785.91077603","1496177.4157507","88372 Oneal Inlet Apt. 473
New Brandonfort, DC 34662-5333"
"43241.982422501","6.4353960630248","6.6991226605232","2.39","29478.53124021","629657.61325441","860 Graham Meadows Suite 412
East Kristenburgh, UT 74487"
"51510.698784998","5.6379556854114","6.6557628101455","4.45","31773.28890189","549167.93985545","06398 Adrian Forge Suite 341
North Charleschester, IA 99755"
"80315.493323201","7.0561464853177","5.123795283832","3.45","39733.598223873","1737582.2827129","17480 Joshua Spring Suite 624
Port Mary, CO 02102"
"65483.25530522","7.5330973361118","7.0384523726439","4.05","33303.473228405","1247281.6983109","8362 Hudson Village Apt. 954
Goodmanbury, OH 71913"
"92735.996915261","6.0642284071535","6.8480413550346","4.36","47376.470028761","1779898.9958792","8049 Michele Gardens Suite 331
Michaelview, UT 38230-9272"
"62678.335466709","5.1250194766202","6.4710351797432","3.45","44965.311980859","1032663.0030779","89517 Troy Viaduct Suite 715
Port James, LA 69221-4243"
"86583.933661197","6.0962778061814","7.1283569494392","5.16","45514.147767554","1815809.6214421","583 Turner Harbor
Port Nicole, TX 75903-5950"
"62369.713031191","6.7042221963412","6.5448078090828","2.24","47224.759177766","1387114.4198676","107 Mcdonald Islands
West Tony, NY 69365"
"55624.671287438","7.4702178178952","6.862835726685","3.18","45644.243462269","1262012.9263483","3924 Carter Mission
West Julie, PA 05439-6091"
"63421.903955423","7.594954312381","8.7777352337457","3.09","11511.387050165","1432318.4696391","6295 Felicia Squares
Lake Natashashire, NE 10973"
"77521.057380393","6.4447284909316","7.0775538550063","5.43","32624.646504707","1501622.1254996","09839 Jonathan Harbor
Stevenside, IL 72187"
"73370.474382921","5.9140775110969","5.8354207501572","4.42","47740.762897957","1275676.9813869","066 Harding Parkways Apt. 630
Port Maureenton, AK 70008-1762"
"82768.613967106","7.1354062234297","7.0571822610381","4.2","23581.385699004","1476989.183504","5989 Garner Crossroad
Russomouth, AR 83930"
"68368.036777056","5.8309748427667","7.0610308303229","5.13","22033.116961126","796289.3069093","652 Watson Path Suite 152
Melindabury, OK 63979-5988"
"67041.967660724","6.0214580059376","5.3468304424949","3.39","15633.099048296","707345.06243277","71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402"
"55507.312532854","7.1462732857401","8.0612028673852","6.22","44669.455553014","1318231.4182852","93686 Moore Manors Apt. 987
Tiffanyfort, FM 47355"
"43795.307533825","6.4516420669206","7.8811375175467","6.5","48114.024014078","1020861.3371364","36191 Gregory Estates Apt. 886
West Karen, MH 34042"
"67754.686970371","5.1799065598921","7.5913517550562","5.23","51905.889835741","1527691.7006809","9235 Russell Mount
East Patrickborough, KY 41599"
"78088.22319705","5.1828726920279","8.3625478480365","3.33","33389.763937215","1536234.7087011","2399 Beth Parkways
Michellefort, KS 95918"
"67909.383488414","7.5201415194745","6.509616213751","4.03","36742.343397666","1482123.6246868","57071 Craig Radial Apt. 853
Cookfurt, ID 84624"
"51967.23584951","5.59288861848","7.1058336428449","5.1","21454.199436585","657169.30416153","USNS Johnson
FPO AP 84758-0245"
"81707.235767499","5.2149136628552","6.5577925332371","4.49","37968.888095093","1390200.2242984","PSC 1698, Box 7149
APO AA 62613"
"59865.76865555","4.6402642866941","6.3889860612512","4.21","30905.015302895","613788.32198953","3823 Fischer Fork
Port Joshua, ND 21648"
"61544.583468183","2.9227361530512","7.7916197711345","3.01","30699.386049382","677772.34531757","687 Leslie Mall
North Jayhaven, LA 83023"
"80228.599186914","5.06003149224","8.7670143544588","3.29","27255.25081877","1535946.6431138","PSC 7102, Box 1708
APO AA 74372-2883"
"60865.396779681","5.4908248176975","6.2303457165027","4.46","43351.373283899","990004.73059399","107 Chelsea Mountains
Lopezmouth, OR 00850"
"59866.947700205","5.8703298334712","5.8990763419094","4.16","32064.597156277","1039380.7224796","179 Larsen Oval
New Matthew, DC 48602-6064"
"64769.644841007","4.2146417926388","7.695856410947","4.16","43510.940145688","1107286.972728","135 Acosta Isle
West Judith, IN 13641"
"89286.083248842","5.4071386223539","6.7971256260375","2.45","26176.766149403","1340909.7986569","8654 Benjamin Harbors Suite 759
South Jenniferland, KY 77429-0386"
"83373.012018732","6.6042783910254","7.4194987946698","5.36","25663.229372948","1335883.8311845","622 Justin Valley
Duncanside, MI 86995-3102"
"59278.945889501","5.9451389883417","8.8478692636377","3.16","12351.71960302","1015010.5384041","47608 Becky Shores Apt. 271
Fernandezshire, AK 19986-5072"
"71232.913983448","4.2357120560449","5.8002597213602","2.07","31088.890171174","676979.71540277","9450 Smith Path Suite 035
Chapmanburgh, NM 22261-2035"
"72102.556653514","5.784711657315","5.8470439108497","2.38","41409.169414904","1110114.2203448","24297 Perez Pine
Brendatown, AZ 78809-0999"
"80528.497737615","5.642628712902","8.5600188786781","5.3","37717.253954974","1641030.4779928","8286 Jennifer Prairie
Lake Georgemouth, OH 74433"
"54051.024663603","5.3657612448418","7.6544474123077","3.21","27822.496373055","914378.33442816","PSC 6223, Box 3745
APO AA 82126"
"66465.365909457","5.6239386480893","7.0798096761542","6.21","41130.09091194","1258563.8586458","4440 Dennis Green Apt. 666
Barryport, CT 36310-7179"
"70085.947603669","4.4357613522948","7.1311102052365","5.22","51446.691846189","1440909.0012831","414 Todd Springs
Port Shannon, AS 60277"
"75475.507192461","6.2068840609054","7.6021072281287","6.4","47447.876292017","1624137.5954321","65108 Williams Crescent Apt. 503
Frankshire, VI 46982-4576"
"88824.504814369","7.6747394100663","6.7000351638907","4.06","28715.698660319","1869886.3052624","64639 Kristin Locks Suite 724
Derekberg, KY 77496-9751"
"65948.918140723","4.00701713236","8.854369884255","3.1","41260.917082407","1302748.8575965","6541 Howard Mills
Smithton, AL 96745"
"68219.514717678","5.677914140882","8.2213473836885","6.22","42342.57798748","1429529.6303334","0029 Melinda Neck Apt. 591
Lake Gregoryshire, HI 60267"
